Customer ID,Recency,Frequency,Monetary,Cluster,Score,Segment,Offer
12398.0,45,1,1635.6599999999999,3,4.264918642863255,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12399.0,118,7,1962.3,0,4.882700058473009,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12400.0,413,1,205.25,1,-0.0036297680505787966,Lost Customers,Run win-back campaign with strong limited-time coupon.
12401.0,302,1,84.3,1,-0.57441117045179,Lost Customers,Run win-back campaign with strong limited-time coupon.
12402.0,322,6,1256.9,4,3.305456768677484,At Risk,Send re-engagement email with 20% comeback offer.
12403.0,49,2,1019.36,3,4.114500068425665,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12404.0,681,1,63.24,1,-1.669256407645011,Lost Customers,Run win-back campaign with strong limited-time coupon.
12405.0,148,1,1710.39,4,3.134262059412034,At Risk,Send re-engagement email with 20% comeback offer.
12406.0,21,5,6390.36,0,7.463419373146545,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12407.0,49,5,1708.1200000000001,0,5.3234703609513145,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12408.0,32,8,4340.7699999999995,0,7.07675439392385,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12409.0,78,7,23419.29,0,7.771351708866851,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12410.0,308,3,1013.71,4,2.5753112205882154,At Risk,Send re-engagement email with 20% comeback offer.
12411.0,409,1,346.9,1,0.528905103019488,Lost Customers,Run win-back campaign with strong limited-time coupon.
12412.0,74,6,2596.93,0,5.490892288583632,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12413.0,66,4,999.45,4,4.312950470805637,At Risk,Send re-engagement email with 20% comeback offer.
12414.0,216,6,952.41,4,3.4260578270075808,At Risk,Send re-engagement email with 20% comeback offer.
12415.0,23,28,131626.97,2,11.976976812922803,Champions,Offer 15% VIP discount and early access to new products.
12416.0,656,1,202.56,1,-0.478576036204033,Lost Customers,Run win-back campaign with strong limited-time coupon.
12417.0,2,20,6816.91,2,10.773218401314027,Champions,Offer 15% VIP discount and early access to new products.
12418.0,112,4,2021.2,4,4.493991400379058,At Risk,Send re-engagement email with 20% comeback offer.
12419.0,385,2,503.01,1,1.3653710283476537,Lost Customers,Run win-back campaign with strong limited-time coupon.
12420.0,63,1,600.39,3,2.9335077397481504,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12421.0,15,6,1098.6,3,6.176023183106622,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12422.0,95,17,5231.8,0,6.888725353075331,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12423.0,0,10,2622.39,2,10.270117926324929,Champions,Offer 15% VIP discount and early access to new products.
12424.0,162,4,3340.03,4,4.629722133291281,At Risk,Send re-engagement email with 20% comeback offer.
12425.0,77,2,1741.41,4,4.20492795335103,At Risk,Send re-engagement email with 20% comeback offer.
12426.0,194,2,1345.21,4,3.03066124597013,At Risk,Send re-engagement email with 20% comeback offer.
12427.0,21,3,1129.3,3,5.3254902709582606,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12428.0,25,9,7956.46,0,8.02635368741181,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12429.0,8,8,7485.91,0,8.920911441322318,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12430.0,42,1,256.4,3,2.4825783600284095,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12431.0,35,27,10857.97,2,9.041432317246848,Champions,Offer 15% VIP discount and early access to new products.
12432.0,42,5,5059.32,0,6.5597443549230885,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12433.0,0,10,20581.26,2,12.33008009151186,Champions,Offer 15% VIP discount and early access to new products.
12434.0,84,3,1103.43,4,3.9507277483876253,At Risk,Send re-engagement email with 20% comeback offer.
12435.0,79,5,12917.93,0,6.876181791123759,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12436.0,99,1,509.01,1,2.3224073279411312,Lost Customers,Run win-back campaign with strong limited-time coupon.
12437.0,1,39,12683.4,2,12.443860444508111,Champions,Offer 15% VIP discount and early access to new products.
12438.0,13,2,2906.85,3,6.434724214532681,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12439.0,682,2,1158.18,4,1.6275855666768306,At Risk,Send re-engagement email with 20% comeback offer.
12440.0,461,2,859.2,4,1.7202123179360074,At Risk,Send re-engagement email with 20% comeback offer.
12441.0,366,1,347.1,1,0.6402751273227683,Lost Customers,Run win-back campaign with strong limited-time coupon.
12442.0,2,1,172.06,3,4.7481732470704285,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12443.0,731,1,485.31,1,0.2842129472351562,Lost Customers,Run win-back campaign with strong limited-time coupon.
12444.0,20,5,5005.46,0,7.265721389007069,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12445.0,21,2,434.98,3,4.085166206047063,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12446.0,57,1,1002.3100000000001,3,3.543763983003964,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12447.0,242,1,476.49,1,1.36862895451251,Lost Customers,Run win-back campaign with strong limited-time coupon.
12448.0,43,1,449.45,3,3.0192046297391335,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12449.0,21,6,4835.89,0,7.338894926892776,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12450.0,155,5,688.2,4,3.2774349666322924,At Risk,Send re-engagement email with 20% comeback offer.
12451.0,10,8,12669.88,0,9.24639103084759,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12452.0,16,2,430.57,3,4.332828666775576,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12453.0,133,1,707.09,1,2.3578785848679313,Lost Customers,Run win-back campaign with strong limited-time coupon.
12454.0,55,5,14879.779999999999,0,7.37423350486098,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12455.0,72,10,5879.95,0,6.786909424118344,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12456.0,43,3,3181.04,0,5.667382506730595,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12457.0,65,8,2995.91,0,6.012906872145518,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12458.0,70,4,1777.49,4,4.830278004049716,At Risk,Send re-engagement email with 20% comeback offer.
12459.0,604,1,454.36,1,0.40900703743059097,Lost Customers,Run win-back campaign with strong limited-time coupon.
12460.0,455,1,326.65,1,0.3626003365310648,Lost Customers,Run win-back campaign with strong limited-time coupon.
12461.0,93,2,826.88,4,3.2741857227441242,At Risk,Send re-engagement email with 20% comeback offer.
12462.0,18,2,1189.59,3,5.2363775710591955,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12463.0,52,4,1344.78,3,4.843875048476579,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12464.0,9,8,1212.05,0,6.995532612552115,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12465.0,16,2,742.1899999999999,3,4.876350676692689,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12466.0,681,1,56.73,1,-1.7761055082106747,Lost Customers,Run win-back campaign with strong limited-time coupon.
12467.0,422,1,132.8,1,-0.4578788507922038,Lost Customers,Run win-back campaign with strong limited-time coupon.
12468.0,187,5,3670.74,4,4.763738449531399,At Risk,Send re-engagement email with 20% comeback offer.
12469.0,522,2,3070.54,4,2.8689651680753254,At Risk,Send re-engagement email with 20% comeback offer.
12470.0,689,1,211.95,1,-0.4824870206621368,Lost Customers,Run win-back campaign with strong limited-time coupon.
12471.0,1,79,39087.79,2,14.262470458213608,Champions,Offer 15% VIP discount and early access to new products.
12472.0,31,19,17880.59,2,9.32152334170257,Champions,Offer 15% VIP discount and early access to new products.
12473.0,28,5,3938.5499999999997,0,6.703285421812766,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12474.0,16,31,12424.45,2,10.060024626356332,Champions,Offer 15% VIP discount and early access to new products.
12475.0,53,2,1149.64,3,4.1577018303994695,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12476.0,15,23,14115.41,2,9.960558337536781,Champions,Offer 15% VIP discount and early access to new products.
12477.0,22,9,20276.37,0,9.084351641942117,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12478.0,3,1,680.99,3,5.831867814419419,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12479.0,10,1,527.2,3,4.564726907624607,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12480.0,27,7,5464.85,0,7.353511955245075,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12481.0,22,15,12361.39,2,9.05950858432537,Champions,Offer 15% VIP discount and early access to new products.
12482.0,575,27,21941.72,0,6.972287550100177,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12483.0,16,19,5120.58,2,8.703737193676071,Champions,Offer 15% VIP discount and early access to new products.
12484.0,32,12,6370.15,0,7.827977062018972,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12485.0,528,1,708.1,1,0.9861553090115969,Lost Customers,Run win-back campaign with strong limited-time coupon.
12486.0,431,1,1037.28,4,1.5700423691841134,At Risk,Send re-engagement email with 20% comeback offer.
12487.0,730,1,285.29999999999995,1,-0.2442260670857639,Lost Customers,Run win-back campaign with strong limited-time coupon.
12488.0,9,3,1298.66,3,6.253567238906787,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12489.0,335,1,334.93,1,0.6929388255222086,Lost Customers,Run win-back campaign with strong limited-time coupon.
12490.0,4,21,9823.64,2,10.674253335768999,Champions,Offer 15% VIP discount and early access to new products.
12491.0,38,1,460.40000000000003,3,3.163850880169952,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12492.0,62,3,715.21,3,3.8171330547755,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12493.0,165,2,433.74,1,2.061372651556286,Lost Customers,Run win-back campaign with strong limited-time coupon.
12494.0,15,9,1872.8700000000001,0,7.065757460815556,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12495.0,640,1,357.4,1,0.11176740474005076,Lost Customers,Run win-back campaign with strong limited-time coupon.
12496.0,619,2,54.09,1,-1.3221389778864028,Lost Customers,Run win-back campaign with strong limited-time coupon.
12497.0,81,3,6248.5,0,5.719831853385913,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12498.0,20,3,403.70000000000005,3,4.344917975278287,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12499.0,559,1,393.72,1,0.3433870496117972,Lost Customers,Run win-back campaign with strong limited-time coupon.
12500.0,22,19,5955.21,2,8.552427709369965,Champions,Offer 15% VIP discount and early access to new products.
12501.0,336,1,2169.39,4,2.5557264040960597,At Risk,Send re-engagement email with 20% comeback offer.
12502.0,95,5,3723.87,0,5.450198508636024,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12503.0,583,1,230.0,1,-0.2343360917464885,Lost Customers,Run win-back campaign with strong limited-time coupon.
12504.0,17,4,779.05,3,5.378424174731195,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12505.0,408,1,955.2,4,1.5423991207091463,At Risk,Send re-engagement email with 20% comeback offer.
12506.0,232,1,73.5,1,-0.44709214762024097,Lost Customers,Run win-back campaign with strong limited-time coupon.
12507.0,133,4,1844.06,4,4.231865188754246,At Risk,Send re-engagement email with 20% comeback offer.
12508.0,25,2,398.27,3,3.830153630413202,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12509.0,283,1,176.5,1,0.2231435513142097,Lost Customers,Run win-back campaign with strong limited-time coupon.
12510.0,142,8,4202.91,0,5.578150270661313,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12511.0,428,1,3084.02,4,2.6660036809325733,At Risk,Send re-engagement email with 20% comeback offer.
12512.0,65,2,138.03,1,1.8436472838231364,Lost Customers,Run win-back campaign with strong limited-time coupon.
12513.0,112,1,612.29,1,2.3845972691126303,Lost Customers,Run win-back campaign with strong limited-time coupon.
12514.0,266,2,1597.76,4,2.888347238027981,At Risk,Send re-engagement email with 20% comeback offer.
12515.0,352,1,383.7,1,0.7791429333848985,Lost Customers,Run win-back campaign with strong limited-time coupon.
12516.0,77,4,2648.62,0,5.13490059821614,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12517.0,27,5,2502.84,0,6.285135791467713,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12518.0,0,5,2056.89,3,9.42119593424214,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12519.0,63,2,726.54,3,3.5293981856604555,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12520.0,78,5,2634.26,0,5.299048744595517,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12521.0,142,1,599.68,1,2.1283648971121183,Lost Customers,Run win-back campaign with strong limited-time coupon.
12522.0,38,2,192.72,3,2.701464460073492,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12523.0,18,23,4372.15,2,8.61685370340107,Champions,Offer 15% VIP discount and early access to new products.
12524.0,8,17,11126.11,2,10.010286932531997,Champions,Offer 15% VIP discount and early access to new products.
12525.0,497,3,973.73,4,2.0578547936658866,At Risk,Send re-engagement email with 20% comeback offer.
12526.0,0,3,1316.66,3,8.569907076287148,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12527.0,81,5,735.51,4,3.9869630355068284,At Risk,Send re-engagement email with 20% comeback offer.
12528.0,8,6,1933.48,0,7.316279407217435,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12529.0,527,1,316.48,1,0.18446572107635895,Lost Customers,Run win-back campaign with strong limited-time coupon.
12530.0,59,9,3759.26,0,6.440483913701378,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12531.0,14,2,1933.2,3,5.958011170848763,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12532.0,29,1,349.83000000000004,3,3.1522515745534316,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12533.0,627,2,1367.89,4,1.8778275936391848,At Risk,Send re-engagement email with 20% comeback offer.
12534.0,130,1,1089.18,4,2.8120479565629477,At Risk,Send re-engagement email with 20% comeback offer.
12535.0,91,2,716.35,4,3.1523875781634683,At Risk,Send re-engagement email with 20% comeback offer.
12536.0,58,1,4279.71,4,4.977483899322668,At Risk,Send re-engagement email with 20% comeback offer.
12537.0,408,1,732.94,1,1.277859305921237,Lost Customers,Run win-back campaign with strong limited-time coupon.
12538.0,28,2,640.45,3,4.195047697376984,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12539.0,21,7,11214.75,0,8.313473407761169,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12540.0,19,33,22254.49,2,10.540972249793894,Champions,Offer 15% VIP discount and early access to new products.
12541.0,29,3,981.18,3,4.874871570403922,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12542.0,483,2,481.88,1,1.0962955575309623,Lost Customers,Run win-back campaign with strong limited-time coupon.
12543.0,447,1,980.25,4,1.4771812172415784,At Risk,Send re-engagement email with 20% comeback offer.
12544.0,35,1,372.7,3,3.033081578595274,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12545.0,74,2,1000.39,4,3.6902684889582114,At Risk,Send re-engagement email with 20% comeback offer.
12546.0,46,2,1161.5,3,4.306792824419563,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12547.0,197,3,383.58,4,2.0501791601477963,At Risk,Send re-engagement email with 20% comeback offer.
12548.0,165,1,95.19999999999999,1,0.14758874987506232,Lost Customers,Run win-back campaign with strong limited-time coupon.
12549.0,575,6,1575.68,4,2.952879137801153,At Risk,Send re-engagement email with 20% comeback offer.
12550.0,78,1,964.83,3,3.1966871633816867,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12551.0,357,1,168.0,1,-0.05748709091768145,Lost Customers,Run win-back campaign with strong limited-time coupon.
12552.0,38,2,437.82,3,3.519139948752268,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12553.0,7,12,4608.75,2,8.921436720366977,Champions,Offer 15% VIP discount and early access to new products.
12554.0,448,1,468.5,1,0.7377925914660084,Lost Customers,Run win-back campaign with strong limited-time coupon.
12555.0,681,1,129.23,1,-0.9625803593039048,Lost Customers,Run win-back campaign with strong limited-time coupon.
12556.0,49,2,603.71,3,3.5913382875082416,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12557.0,15,8,11145.34,0,8.743502326977435,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12558.0,7,1,269.96,3,4.215676847389625,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12559.0,310,2,561.71,4,1.691583774229236,At Risk,Send re-engagement email with 20% comeback offer.
12560.0,4,3,2134.01,3,7.443083058178296,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12561.0,302,1,238.85,1,0.45942810299864956,Lost Customers,Run win-back campaign with strong limited-time coupon.
12562.0,7,9,4966.92,0,8.733900071738288,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12563.0,408,1,249.24,1,0.20185248187408966,Lost Customers,Run win-back campaign with strong limited-time coupon.
12564.0,260,1,456.9,1,1.2552775929003017,Lost Customers,Run win-back campaign with strong limited-time coupon.
12565.0,288,1,145.92,1,0.016608713398979624,Lost Customers,Run win-back campaign with strong limited-time coupon.
12566.0,85,1,351.65,1,2.104275947960626,Lost Customers,Run win-back campaign with strong limited-time coupon.
12567.0,22,15,13709.86,2,9.16303800483549,Champions,Offer 15% VIP discount and early access to new products.
12568.0,644,1,70.0,1,-1.5134232591945116,Lost Customers,Run win-back campaign with strong limited-time coupon.
12569.0,1,32,4124.69,2,11.128348938414065,Champions,Offer 15% VIP discount and early access to new products.
12570.0,681,1,77.52,1,-1.4685291078752565,Lost Customers,Run win-back campaign with strong limited-time coupon.
12571.0,39,2,519.61,3,3.664734035535611,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12572.0,8,2,1020.42,3,5.830336806321029,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12573.0,226,5,717.41,4,2.9438498884595883,At Risk,Send re-engagement email with 20% comeback offer.
12574.0,315,1,218.45,1,0.3285293831072762,Lost Customers,Run win-back campaign with strong limited-time coupon.
12575.0,456,2,622.8199999999999,4,1.4097907629918387,At Risk,Send re-engagement email with 20% comeback offer.
12576.0,35,8,2142.72,0,6.2840035555273435,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12577.0,34,8,1653.75,0,6.0532817348458385,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12578.0,20,4,4642.45,0,7.008128378128916,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12579.0,77,1,440.42,1,2.426435157042582,Lost Customers,Run win-back campaign with strong limited-time coupon.
12580.0,246,2,1052.9,4,2.549476799980024,At Risk,Send re-engagement email with 20% comeback offer.
12581.0,39,1,197.71,3,2.2961142018637344,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12582.0,238,4,1980.4,4,3.7245333050415192,At Risk,Send re-engagement email with 20% comeback offer.
12583.0,2,27,14447.44,2,11.81193395074223,Champions,Offer 15% VIP discount and early access to new products.
12584.0,3,9,2338.15,0,8.673833626372168,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12585.0,233,2,2040.1,4,3.2645353305104052,At Risk,Send re-engagement email with 20% comeback offer.
12586.0,16,4,2062.67,3,6.408465798475643,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12587.0,7,1,144.0,3,3.590439381300684,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12588.0,38,4,958.78,3,4.812580357836977,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12589.0,28,7,3639.91,0,6.912134641079355,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12590.0,210,2,9864.26,4,4.9435289291047955,At Risk,Send re-engagement email with 20% comeback offer.
12591.0,316,3,1352.15,4,2.8375830740133683,At Risk,Send re-engagement email with 20% comeback offer.
12592.0,91,5,2582.66,0,5.126933169476869,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12593.0,108,3,418.09999999999997,4,2.7330560338217733,At Risk,Send re-engagement email with 20% comeback offer.
12594.0,37,15,5090.110000000001,0,7.670253722939332,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12595.0,504,1,299.02,1,0.17243789038532942,Lost Customers,Run win-back campaign with strong limited-time coupon.
12596.0,50,2,618.27,3,3.595328020925341,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12597.0,18,4,3811.22,0,6.910965908863335,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12598.0,9,11,4534.09,0,8.601921764791253,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12599.0,28,13,2296.72,0,7.011434105531089,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12600.0,28,21,5043.92,0,8.249883698749382,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12601.0,189,6,681.26,4,3.2242968937595133,At Risk,Send re-engagement email with 20% comeback offer.
12602.0,58,1,153.12,1,1.6533412564121823,Lost Customers,Run win-back campaign with strong limited-time coupon.
12603.0,21,1,739.1999999999999,3,4.209025147153685,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12604.0,78,2,254.18,1,2.271133614694686,Lost Customers,Run win-back campaign with strong limited-time coupon.
12605.0,375,4,1232.95,4,2.7978244540500627,At Risk,Send re-engagement email with 20% comeback offer.
12606.0,681,1,21.0,1,-2.740840023925201,Lost Customers,Run win-back campaign with strong limited-time coupon.
12607.0,59,1,1579.51,3,3.9643054770851744,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
12608.0,404,1,415.79,1,0.7218426112822867,Lost Customers,Run win-back campaign with strong limited-time coupon.
12609.0,77,9,3435.86,0,6.088189809127114,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12610.0,22,5,2099.54,0,6.306214986812005,Loyal Customers,Offer 10% loyalty discount and a refer-a-friend bonus.
12611.0,51,1,1193.32,3,3.827235726723852,Potential Loyalists,Send personalized recommendations and 5–10% coupons.
